studyUID;status;message
"761784df5b5dabdecdeeef7af8c567d3c3855992";"completed";"Started processing 761784df5b5dabdecdeeef7af8c567d3c3855992... (worker 3)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [17825792]
		Loading of MRIs and annotations took 4.632395029067993 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 19.91523790359497 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 68)
		Annotations shape before cropping: (512, 512, 68)
		MRIs shape after cropping: (295, 351, 60)
		Annotations shape after cropping: (295, 351, 60)
	Cropping completed in 0.36 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (295, 351, 60) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (295, 351, 60) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0033419132232666016 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (295, 351, 60)
			Shape after resampling: (325, 362, 283)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (295, 351, 60)
			Shape after resampling: (325, 362, 283)
	Resampling of MRIs and annotations took 9.862993717193604 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [33294950]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 761784df5b5dabdecdeeef7af8c567d3c3855992 in 49.11 seconds (worker 3)!

"
"1.2.826.1.3680043.9.5282.150415.97.9722190214";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.97.9722190214... (worker 6)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [6176768]
		Loading of MRIs and annotations took 1.8526270389556885 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.672562837600708 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (416, 512, 29)
		Annotations shape before cropping: (416, 512, 29)
		MRIs shape after cropping: (311, 366, 24)
		Annotations shape after cropping: (311, 366, 24)
	Cropping completed in 0.08 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (311, 366, 24) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (311, 366, 24) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.003240823745727539 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (311, 366, 24)
			Shape after resampling: (307, 395, 378)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (311, 366, 24)
			Shape after resampling: (307, 395, 378)
	Resampling of MRIs and annotations took 12.618804931640625 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [45838170]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.97.9722190214 in 48.92 seconds (worker 6)!

"
"6447874be8edb13361d2774705dd05910e5d5dce";"completed";"Started processing 6447874be8edb13361d2774705dd05910e5d5dce... (worker 4)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5242880]
		Loading of MRIs and annotations took 1.2519910335540771 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.556220531463623 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 20)
		Annotations shape before cropping: (512, 512, 20)
		MRIs shape after cropping: (279, 353, 19)
		Annotations shape after cropping: (279, 353, 19)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (279, 353, 19) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (279, 353, 19) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.003330230712890625 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (279, 353, 19)
			Shape after resampling: (264, 363, 295)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (279, 353, 19)
			Shape after resampling: (264, 363, 295)
	Resampling of MRIs and annotations took 7.904608249664307 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [28270440]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 6447874be8edb13361d2774705dd05910e5d5dce in 36.18 seconds (worker 4)!

"
"1.2.826.1.3680043.9.5282.150415.25151.2515122192152";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.25151.2515122192152... (worker 2)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [4710400]
		Loading of MRIs and annotations took 1.402085542678833 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 11.670777797698975 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (400, 512, 23)
		Annotations shape before cropping: (400, 512, 23)
		MRIs shape after cropping: (291, 356, 23)
		Annotations shape after cropping: (291, 356, 23)
	Cropping completed in 0.06 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (291, 356, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (291, 356, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.003306865692138672 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (291, 356, 23)
			Shape after resampling: (276, 361, 313)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (291, 356, 23)
			Shape after resampling: (276, 361, 313)
	Resampling of MRIs and annotations took 10.160565853118896 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [31186068]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.25151.2515122192152 in 38.04 seconds (worker 2)!

"
"1.2.826.1.3680043.9.5282.150415.36128.3612822232714";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.36128.3612822232714... (worker 1)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5750784]
		Loading of MRIs and annotations took 1.7124669551849365 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.381033658981323 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (416, 512, 27)
		Annotations shape before cropping: (416, 512, 27)
		MRIs shape after cropping: (302, 360, 23)
		Annotations shape after cropping: (302, 360, 23)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (302, 360, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (302, 360, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0051081180572509766 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (302, 360, 23)
			Shape after resampling: (295, 353, 308)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (302, 360, 23)
			Shape after resampling: (295, 353, 308)
	Resampling of MRIs and annotations took 13.00002121925354 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [32073580]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.36128.3612822232714 in 44.12 seconds (worker 1)!

"
"1.2.826.1.3680043.9.5282.150415.35112.8035112222327";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.35112.8035112222327... (worker 3)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [1228800]
		Loading of MRIs and annotations took 0.3116025924682617 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 11.400369882583618 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (192, 256, 25)
		Annotations shape before cropping: (192, 256, 25)
		MRIs shape after cropping: (148, 192, 24)
		Annotations shape after cropping: (148, 192, 24)
	Cropping completed in 0.04 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (148, 192, 24) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (148, 192, 24) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0066661834716796875 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (148, 192, 24)
			Shape after resampling: (337, 390, 303)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (148, 192, 24)
			Shape after resampling: (337, 390, 303)
	Resampling of MRIs and annotations took 16.580150365829468 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [39823290]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.35112.8035112222327 in 42.25 seconds (worker 3)!

"
"d1329a1b08f2649190a1c6cd8bd97ce8802159ca";"completed";"Started processing d1329a1b08f2649190a1c6cd8bd97ce8802159ca... (worker 5)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [6291456]
		Loading of MRIs and annotations took 1.9851889610290527 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 16.039090871810913 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 24)
		Annotations shape before cropping: (512, 512, 24)
		MRIs shape after cropping: (273, 331, 23)
		Annotations shape after cropping: (273, 331, 23)
	Cropping completed in 0.09 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (273, 331, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (273, 331, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0031027793884277344 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (273, 331, 23)
			Shape after resampling: (320, 436, 378)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (273, 331, 23)
			Shape after resampling: (320, 436, 378)
	Resampling of MRIs and annotations took 17.62089514732361 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [52738560]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of d1329a1b08f2649190a1c6cd8bd97ce8802159ca in 59.58 seconds (worker 5)!

"
"74f2ee5227b4e314aa8a07ec71a9de3dec50bd9b";"completed";"Started processing 74f2ee5227b4e314aa8a07ec71a9de3dec50bd9b... (worker 0)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [8650752]
		Loading of MRIs and annotations took 2.2389750480651855 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 17.898887872695923 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 33)
		Annotations shape before cropping: (512, 512, 33)
		MRIs shape after cropping: (273, 368, 31)
		Annotations shape after cropping: (273, 368, 31)
	Cropping completed in 0.19 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (273, 368, 31) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (273, 368, 31) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.006791353225708008 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (273, 368, 31)
			Shape after resampling: (283, 346, 297)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (273, 368, 31)
			Shape after resampling: (283, 346, 297)
	Resampling of MRIs and annotations took 11.036651849746704 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [29081646]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 74f2ee5227b4e314aa8a07ec71a9de3dec50bd9b in 43.37 seconds (worker 0)!

"
"1.3.12.2.1107.5.2.40.139017.30000019080801242446800000070";"completed";"Started processing 1.3.12.2.1107.5.2.40.139017.30000019080801242446800000070... (worker 2)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [2768896]
		Loading of MRIs and annotations took 0.9088468551635742 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 16.38148593902588 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (208, 256, 52)
		Annotations shape before cropping: (208, 256, 52)
		MRIs shape after cropping: (154, 199, 51)
		Annotations shape after cropping: (154, 199, 51)
	Cropping completed in 0.04 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (154, 199, 51) and orientation ('L', 'A', 'S')
		Found SWI annotation, shape (154, 199, 51) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.003125429153442383 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (154, 199, 51)
			Shape after resampling: (268, 353, 269)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (154, 199, 51)
			Shape after resampling: (268, 353, 269)
	Resampling of MRIs and annotations took 5.782985687255859 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [25448476]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.3.12.2.1107.5.2.40.139017.30000019080801242446800000070 in 33.95 seconds (worker 2)!

"
"2183627c1e6bce5c1a6d37745e4e06253f063f3e";"completed";"Started processing 2183627c1e6bce5c1a6d37745e4e06253f063f3e... (worker 4)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [6291456]
		Loading of MRIs and annotations took 1.986255168914795 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 18.600744247436523 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 24)
		Annotations shape before cropping: (512, 512, 24)
		MRIs shape after cropping: (301, 349, 22)
		Annotations shape after cropping: (301, 349, 22)
	Cropping completed in 0.15 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (301, 349, 22) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (301, 349, 22) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0040590763092041016 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (301, 349, 22)
			Shape after resampling: (306, 386, 306)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (301, 349, 22)
			Shape after resampling: (306, 386, 306)
	Resampling of MRIs and annotations took 8.141312837600708 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [36143496]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 2183627c1e6bce5c1a6d37745e4e06253f063f3e in 45.36 seconds (worker 4)!

"
"58df7fbdd591daa6f9709faed194046fe5d306b6";"completed";"Started processing 58df7fbdd591daa6f9709faed194046fe5d306b6... (worker 6)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [16777216]
		Loading of MRIs and annotations took 6.01207971572876 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 24.46182632446289 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 64)
		Annotations shape before cropping: (512, 512, 64)
		MRIs shape after cropping: (296, 372, 59)
		Annotations shape after cropping: (296, 372, 59)
	Cropping completed in 0.29 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (296, 372, 59) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (296, 372, 59) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.003260374069213867 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (296, 372, 59)
			Shape after resampling: (286, 369, 291)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (296, 372, 59)
			Shape after resampling: (286, 369, 291)
	Resampling of MRIs and annotations took 9.05931282043457 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [30710394]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 58df7fbdd591daa6f9709faed194046fe5d306b6 in 56.12 seconds (worker 6)!

"
"1.2.826.1.3680043.9.5282.150415.12543.11012543222327";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.12543.11012543222327... (worker 1)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [1548288]
		Loading of MRIs and annotations took 0.3066549301147461 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 10.106456279754639 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (224, 256, 27)
		Annotations shape before cropping: (224, 256, 27)
		MRIs shape after cropping: (132, 176, 23)
		Annotations shape after cropping: (132, 176, 23)
	Cropping completed in 0.02 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (132, 176, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (132, 176, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.004614591598510742 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (132, 176, 23)
			Shape after resampling: (289, 413, 360)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (132, 176, 23)
			Shape after resampling: (289, 413, 360)
	Resampling of MRIs and annotations took 15.41556978225708 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [42968520]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.12543.11012543222327 in 50.62 seconds (worker 1)!

"
"1.3.12.2.1107.5.2.40.139017.30000017101120374715500000210";"completed";"Started processing 1.3.12.2.1107.5.2.40.139017.30000017101120374715500000210... (worker 5)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [1900800]
		Loading of MRIs and annotations took 0.4661107063293457 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.188935995101929 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (270, 320, 22)
		Annotations shape before cropping: (270, 320, 22)
		MRIs shape after cropping: (195, 224, 21)
		Annotations shape after cropping: (195, 224, 21)
	Cropping completed in 0.03 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (195, 224, 21) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (195, 224, 21) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0038881301879882812 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (195, 224, 21)
			Shape after resampling: (280, 364, 316)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (195, 224, 21)
			Shape after resampling: (280, 364, 316)
	Resampling of MRIs and annotations took 14.41117811203003 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [32206720]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.3.12.2.1107.5.2.40.139017.30000017101120374715500000210 in 44.90 seconds (worker 5)!

"
"1.2.826.1.3680043.9.5282.150415.29760.29760222327158";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.29760.29760222327158... (worker 2)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5529600]
		Loading of MRIs and annotations took 1.6900219917297363 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 17.887523412704468 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (400, 512, 27)
		Annotations shape before cropping: (400, 512, 27)
		MRIs shape after cropping: (310, 394, 24)
		Annotations shape after cropping: (310, 394, 24)
	Cropping completed in 0.14 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (310, 394, 24) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (310, 394, 24) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0035552978515625 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (310, 394, 24)
			Shape after resampling: (295, 404, 335)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (310, 394, 24)
			Shape after resampling: (295, 404, 335)
	Resampling of MRIs and annotations took 16.2515652179718 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [39925300]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.29760.29760222327158 in 55.26 seconds (worker 2)!

"
"8cdb8731da40e03bd6a2130be881fed9e0a367ba";"completed";"Started processing 8cdb8731da40e03bd6a2130be881fed9e0a367ba... (worker 3)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [15728640]
		Loading of MRIs and annotations took 4.202219247817993 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 22.286795616149902 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 60)
		Annotations shape before cropping: (512, 512, 60)
		MRIs shape after cropping: (278, 330, 56)
		Annotations shape after cropping: (278, 330, 56)
	Cropping completed in 0.45 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (278, 330, 56) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (278, 330, 56) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.005379199981689453 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (278, 330, 56)
			Shape after resampling: (277, 389, 365)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (278, 330, 56)
			Shape after resampling: (277, 389, 365)
	Resampling of MRIs and annotations took 14.038427591323853 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [39329845]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 8cdb8731da40e03bd6a2130be881fed9e0a367ba in 60.29 seconds (worker 3)!

"
"1.2.826.1.3680043.9.5282.150415.3330.16003330222327";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.3330.16003330222327... (worker 6)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [2505600]
		Loading of MRIs and annotations took 0.907210111618042 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 21.465132236480713 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (270, 320, 29)
		Annotations shape before cropping: (270, 320, 29)
		MRIs shape after cropping: (183, 234, 27)
		Annotations shape after cropping: (183, 234, 27)
	Cropping completed in 0.03 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (183, 234, 27) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (183, 234, 27) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0031180381774902344 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (183, 234, 27)
			Shape after resampling: (274, 344, 276)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (183, 234, 27)
			Shape after resampling: (274, 344, 276)
	Resampling of MRIs and annotations took 6.450243234634399 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [26014656]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.3330.16003330222327 in 43.71 seconds (worker 6)!

"
