studyUID;status;message
"175_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 175_T1_MRI_SWI_BFC_50mm_HM... (worker 2)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.14815044403076172 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.755925178527832 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (156, 187, 80)
		Annotations shape after cropping: (156, 187, 80)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (156, 187, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (156, 187, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.006415843963623047 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (156, 187, 80)
			Shape after resampling: (292, 354, 283)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (156, 187, 80)
			Shape after resampling: (292, 354, 283)
	Resampling of MRIs and annotations took 10.376859664916992 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [29253144]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 175_T1_MRI_SWI_BFC_50mm_HM in 37.96 seconds (worker 2)!

"
"183_T5_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 183_T5_MRI_SWI_BFC_50mm_HM... (worker 0)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.14830279350280762 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 13.310910701751709 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (146, 180, 80)
		Annotations shape after cropping: (146, 180, 80)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (146, 180, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (146, 180, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.00905752182006836 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (146, 180, 80)
			Shape after resampling: (281, 367, 322)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (146, 180, 80)
			Shape after resampling: (281, 367, 322)
	Resampling of MRIs and annotations took 10.924595355987549 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [33206894]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 183_T5_MRI_SWI_BFC_50mm_HM in 39.50 seconds (worker 0)!

"
"277_T2_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 277_T2_MRI_SWI_BFC_50mm_HM... (worker 1)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.2394402027130127 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.898815631866455 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (139, 177, 79)
		Annotations shape after cropping: (139, 177, 79)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (139, 177, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (139, 177, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0031075477600097656 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (139, 177, 79)
			Shape after resampling: (295, 349, 291)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (139, 177, 79)
			Shape after resampling: (295, 349, 291)
	Resampling of MRIs and annotations took 9.813820123672485 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [29959905]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 277_T2_MRI_SWI_BFC_50mm_HM in 36.65 seconds (worker 1)!

"
"179_T5_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 179_T5_MRI_SWI_BFC_50mm_HM... (worker 4)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.20430898666381836 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 14.58451509475708 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (158, 193, 79)
		Annotations shape after cropping: (158, 193, 79)
	Cropping completed in 0.08 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (158, 193, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (158, 193, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0030879974365234375 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (158, 193, 79)
			Shape after resampling: (296, 397, 323)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (158, 193, 79)
			Shape after resampling: (296, 397, 323)
	Resampling of MRIs and annotations took 13.139596700668335 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [37956376]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 179_T5_MRI_SWI_BFC_50mm_HM in 44.81 seconds (worker 4)!

"
"14_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 14_T4_MRI_SWI_BFC_50mm_HM... (worker 3)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.13720917701721191 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.44402813911438 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (155, 195, 80)
		Annotations shape after cropping: (155, 195, 80)
	Cropping completed in 0.12 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (155, 195, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (155, 195, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0036001205444335938 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (155, 195, 80)
			Shape after resampling: (319, 470, 438)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (155, 195, 80)
			Shape after resampling: (319, 470, 438)
	Resampling of MRIs and annotations took 21.51916742324829 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [65669340]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 14_T4_MRI_SWI_BFC_50mm_HM in 63.87 seconds (worker 3)!

"
"179_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 179_T1_MRI_SWI_BFC_50mm_HM... (worker 2)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.16489958763122559 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.502835273742676 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (159, 196, 80)
		Annotations shape after cropping: (159, 196, 80)
	Cropping completed in 0.06 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (159, 196, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (159, 196, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0030202865600585938 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (159, 196, 80)
			Shape after resampling: (298, 413, 342)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (159, 196, 80)
			Shape after resampling: (298, 413, 342)
	Resampling of MRIs and annotations took 13.882869243621826 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [42091308]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 179_T1_MRI_SWI_BFC_50mm_HM in 44.21 seconds (worker 2)!

"
"232_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 232_T1_MRI_SWI_BFC_50mm_HM... (worker 1)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1862473487854004 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 10.951937675476074 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (144, 185, 80)
		Annotations shape after cropping: (144, 185, 80)
	Cropping completed in 0.06 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (144, 185, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (144, 185, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003897428512573242 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (144, 185, 80)
			Shape after resampling: (284, 367, 317)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (144, 185, 80)
			Shape after resampling: (284, 367, 317)
	Resampling of MRIs and annotations took 12.676456689834595 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [33040276]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 232_T1_MRI_SWI_BFC_50mm_HM in 38.51 seconds (worker 1)!

"
"184_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 184_T4_MRI_SWI_BFC_50mm_HM... (worker 0)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1369800567626953 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.614684581756592 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (144, 183, 78)
		Annotations shape after cropping: (144, 183, 78)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (144, 183, 78) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (144, 183, 78) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.004308462142944336 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (144, 183, 78)
			Shape after resampling: (273, 409, 364)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (144, 183, 78)
			Shape after resampling: (273, 409, 364)
	Resampling of MRIs and annotations took 13.92377233505249 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [40643148]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 184_T4_MRI_SWI_BFC_50mm_HM in 43.24 seconds (worker 0)!

"
"192_T0_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 192_T0_MRI_SWI_BFC_50mm_HM... (worker 4)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.14263081550598145 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.93547248840332 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (159, 183, 79)
		Annotations shape after cropping: (159, 183, 79)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (159, 183, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (159, 183, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0031096935272216797 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (159, 183, 79)
			Shape after resampling: (298, 411, 367)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (159, 183, 79)
			Shape after resampling: (298, 411, 367)
	Resampling of MRIs and annotations took 13.054677963256836 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [44949426]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 192_T0_MRI_SWI_BFC_50mm_HM in 45.34 seconds (worker 4)!

"
"234_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 234_T4_MRI_SWI_BFC_50mm_HM... (worker 3)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12909507751464844 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.230043172836304 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (150, 177, 79)
		Annotations shape after cropping: (150, 177, 79)
	Cropping completed in 0.08 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (150, 177, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (150, 177, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0047719478607177734 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (150, 177, 79)
			Shape after resampling: (303, 402, 379)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (150, 177, 79)
			Shape after resampling: (303, 402, 379)
	Resampling of MRIs and annotations took 12.445065975189209 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [46164474]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 234_T4_MRI_SWI_BFC_50mm_HM in 48.09 seconds (worker 3)!

"
"157_T5_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 157_T5_MRI_SWI_BFC_50mm_HM... (worker 1)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.13294267654418945 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 14.004244089126587 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (150, 173, 76)
		Annotations shape after cropping: (150, 173, 76)
	Cropping completed in 0.06 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (150, 173, 76) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (150, 173, 76) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003345489501953125 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (150, 173, 76)
			Shape after resampling: (281, 347, 293)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (150, 173, 76)
			Shape after resampling: (281, 347, 293)
	Resampling of MRIs and annotations took 11.252147674560547 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [28569551]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 157_T5_MRI_SWI_BFC_50mm_HM in 38.01 seconds (worker 1)!

"
"249_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 249_T4_MRI_SWI_BFC_50mm_HM... (worker 2)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.13063836097717285 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 14.164551973342896 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (140, 183, 79)
		Annotations shape after cropping: (140, 183, 79)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (140, 183, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (140, 183, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.006658315658569336 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (140, 183, 79)
			Shape after resampling: (267, 409, 367)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (140, 183, 79)
			Shape after resampling: (267, 409, 367)
	Resampling of MRIs and annotations took 14.226749420166016 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [40077501]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 249_T4_MRI_SWI_BFC_50mm_HM in 46.71 seconds (worker 2)!

"
"124_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 124_T4_MRI_SWI_BFC_50mm_HM... (worker 4)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12480449676513672 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.796602487564087 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (142, 176, 77)
		Annotations shape after cropping: (142, 176, 77)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (142, 176, 77) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (142, 176, 77) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003223896026611328 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (142, 176, 77)
			Shape after resampling: (276, 376, 335)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (142, 176, 77)
			Shape after resampling: (276, 376, 335)
	Resampling of MRIs and annotations took 11.093457460403442 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [34764960]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 124_T4_MRI_SWI_BFC_50mm_HM in 39.17 seconds (worker 4)!

"
"226_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 226_T1_MRI_SWI_BFC_50mm_HM... (worker 0)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.2206723690032959 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 15.01392674446106 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (147, 194, 79)
		Annotations shape after cropping: (147, 194, 79)
	Cropping completed in 0.09 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (147, 194, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (147, 194, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003640413284301758 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (147, 194, 79)
			Shape after resampling: (281, 426, 369)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (147, 194, 79)
			Shape after resampling: (281, 426, 369)
	Resampling of MRIs and annotations took 16.871952772140503 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [44171514]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 226_T1_MRI_SWI_BFC_50mm_HM in 52.43 seconds (worker 0)!

"
"218_T6_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 218_T6_MRI_SWI_BFC_50mm_HM... (worker 3)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.14630603790283203 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 14.176822900772095 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (145, 190, 80)
		Annotations shape after cropping: (145, 190, 80)
	Cropping completed in 0.06 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (145, 190, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (145, 190, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0032029151916503906 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (145, 190, 80)
			Shape after resampling: (280, 418, 369)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (145, 190, 80)
			Shape after resampling: (280, 418, 369)
	Resampling of MRIs and annotations took 11.221141338348389 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [43187760]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 218_T6_MRI_SWI_BFC_50mm_HM in 46.59 seconds (worker 3)!

"
"280_T0_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 280_T0_MRI_SWI_BFC_50mm_HM... (worker 1)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12577080726623535 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.066287517547607 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (151, 192, 80)
		Annotations shape after cropping: (151, 192, 80)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (151, 192, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (151, 192, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003567934036254883 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (151, 192, 80)
			Shape after resampling: (283, 396, 327)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (151, 192, 80)
			Shape after resampling: (283, 396, 327)
	Resampling of MRIs and annotations took 13.349259853363037 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [36646236]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 280_T0_MRI_SWI_BFC_50mm_HM in 44.16 seconds (worker 1)!

"
